N°_PERRO;MES_FOTO;ANHO_FOTO;ZONA;DISTRITO;CODIGO_PERRO;VINCULO;LATITUD ;LONGITUD;BUSCADOR;DUPLICADO_BUSCADOR;DUPLICADO_ZONA;DUPLICADO_ENTRE_ZONAS;FUERA_FECHA;DENTRO_CASA;FUERA_ZONA;BUSQUEDA
1;SEPTIEMBRE;2013;HABITACION URBANA PROGRESIVA SEÑOR DE LOS PIEDADES;ALTO SELVA ALEGRE;1.42.7;https://goo.gl/maps/rp44YVQsFF9MKHDX6;;;1;;;;;;;D
2;SEPTIEMBRE;2013;HABITACION URBANA PROGRESIVA SEÑOR DE LOS PIEDADES;ALTO SELVA ALEGRE;1.42.8;https://goo.gl/maps/rp44YVQsFF9MKHDX6;;;1;;;;;;;D
3;SEPTIEMBRE;2013;HABITACION URBANA PROGRESIVA SEÑOR DE LOS PIEDADES;ALTO SELVA ALEGRE;1.42.9;https://goo.gl/maps/xsowKzEcAPAVPmvWA;;;1;;;;;;;D
4;SEPTIEMBRE;2013;HABITACION URBANA PROGRESIVA SEÑOR DE LOS PIEDADES;ALTO SELVA ALEGRE;1.42.11;https://goo.gl/maps/nRDpXYsk79mroDyj7;;;1;;;;;;;D
5;SEPTIEMBRE;2013;HABITACION URBANA PROGRESIVA SEÑOR DE LOS PIEDADES;ALTO SELVA ALEGRE;1.42.12;https://goo.gl/maps/AgVFX38aqCLuBZQj7;;;1;;;;;;;D
6;SEPTIEMBRE;2013;HABITACION URBANA PROGRESIVA SEÑOR DE LOS PIEDADES;ALTO SELVA ALEGRE;1.44.4;https://goo.gl/maps/rMWMzyH7TUGVLJ6Y8;;;1;;;;;;;D
7;SEPTIEMBRE;2013;HABITACION URBANA PROGRESIVA SEÑOR DE LOS PIEDADES;ALTO SELVA ALEGRE;1.44.1;https://goo.gl/maps/6vP4hCXurWbpcoXk6;;;1;;;;;;;D
8;SEPTIEMBRE;2013;HABITACION URBANA PROGRESIVA SEÑOR DE LOS PIEDADES;ALTO SELVA ALEGRE;1.44.2;https://goo.gl/maps/SdF1J7F2GDwdccfz6;;;1;;;;;;;D
1;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.17;https://goo.gl/maps/ZmLNxKrGSvwJujWTA;-16.366445°;-71.527230°;1;0;1;0;0;0;0;D
2;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.3;https://goo.gl/maps/HBWF1CvDkXoGTEuH8;-16.366522°;-71.526845°;1;0;1;0;0;0;0;D
3;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.4;https://goo.gl/maps/KzQYf9TkqQqBZeW58;-16.366592°;-71.526483°;1;0;1;0;0;0;0;D
4;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.5;https://goo.gl/maps/i8Z84hFpKvR3zWXp7;-16.366606°;-71.526465°;1;0;1;0;0;0;0;D
5;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.6;https://goo.gl/maps/F9NorKVGkNUS9sFC9;-16.365729°;-71.526295°;1;0;1;0;0;0;0;D
6;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.7;https://goo.gl/maps/KdNnZmfQ446oAeoGA;-16.365647°;-71.526214°;1;0;1;0;0;0;0;D
7;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.8;https://goo.gl/maps/jEdt8eBBY4UiWnLA8;-16.365630°;-71.526174°;1;0;1;0;0;0;0;D
8;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.9;https://goo.gl/maps/jig9JfddN3u5ZcE8A;-16.365411°;-71.526038°;1;0;1;0;0;0;0;D
9;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.10;https://goo.gl/maps/cimRAAA7Rkck8jg46;-16.365374°;-71.525985°;1;0;1;0;0;0;0;D
10;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.2;https://goo.gl/maps/stu3YRn2oqvTNVU67;-16.367732°;-71.527687°;1;0;1;0;0;0;0;D
11;SEPTIEMBRE;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.1;https://goo.gl/maps/PXQBiiD2ZxqbmbXh7;-16.365480°;-71.525484°;1;0;1;0;0;0;0;D
12;SEPTIEMBRE;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.78.50;https://goo.gl/maps/2Z7bYYFmYBNXmdCh8;-16.367397°;-71.526187°;1;0;1;1;0;0;0;D
13;SEPTIEMBRE;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.78.49;https://goo.gl/maps/USUoyhX6BkQiBVvU9;-16.367371°;-71.526206°;1;0;1;1;0;0;0;D
14;SEPTIEMBRE;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.78.24;https://goo.gl/maps/kVBNoLhahTJZTcV28;-16.367235°;-71.526115°;1;0;1;1;0;0;0;D
15;SEPTIEMBRE;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.78.25;https://goo.gl/maps/NaddDvRdYjxZy2kAA;-16.366465°;-71.525558°;1;0;1;1;0;0;0;D
16;SEPTIEMBRE;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.78.75;https://goo.gl/maps/P1nXBYqePNv73iQHA;-16.366402°;-71.525517°;1;0;1;0;0;0;0;D
17;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.11;https://goo.gl/maps/2WNC8LXwP4ve716Q6;-16.368552°;-71.528372°;1;0;1;0;0;0;0;D
18;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.13;https://goo.gl/maps/6wuAPoKjW8z8vTVEA;-16.367393°;-71.527304°;1;0;1;0;0;0;0;D
19;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.16;https://goo.gl/maps/LjQhXAa4XhqorffU8;-16.366626°;-71.526929°;1;0;1;0;0;0;0;D
20;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.14;https://goo.gl/maps/MLV2vjRGeJsyoSX99;-16.366744°;-71.526835°;1;0;1;0;0;0;0;D
21;AGOSTO;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.15;https://goo.gl/maps/py7xrTvEvdMVXYGF7;-16.366762°;-71.526828°;1;0;1;0;0;0;0;D
22;SEPTIEMBRE;2013;VILLA FLORIDA;ALTO SELVA ALEGRE;1.81.18;https://goo.gl/maps/LsjVZiU2rUyHXcwi6;-16.366430°;-71.526191°;1;0;1;0;0;0;0;D
1;SEPTIEMBRE;2013;ANDRES AVELINO CACERES;ALTO SELVA ALEGRE;;https://goo.gl/maps/fYkUfS9pBnDSE4k98;;;2;;;;;;;D
2;SEPTIEMBRE;2013;ANDRES AVELINO CACERES;ALTO SELVA ALEGRE;;https://goo.gl/maps/xfk7du3cbuEk8jTN8;;;2;;;;;;;D
3;AGOSTO;2013;ANDRES AVELINO CACERES;ALTO SELVA ALEGRE;;https://goo.gl/maps/KdRv9V9Gsx2SqZf29;;;2;;;;;;;D
1;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/MFSRmThxFrnbx2Nw5;;;2;;;;;;;D
2;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/seFiwS9mNBBKvtdD6;;;2;;;;;;;D
3;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/DzCtVGVMdEFCWqG9A;;;2;;;;;;;D
4;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/ds2n51vpNGKTKJsW8;;;2;;;;;;;D
5;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/v4u3zx1i2dD1fqod8;;;2;;;;;;;D
6;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/AvgiyS2YdEvRxHfV7;;;2;;;;;;;D
7;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/VSrbMaEUHNKe25kE9;;;2;;;;;;;D
8;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/W3QhRcNaEi6SCh6dA;;;2;;;;;;;D
9;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/3wHw1Ujo9rX4hcXj8;;;2;;;;;;;D
10;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/UpWRCXpxdbTDwDg78;;;2;;;;;;;D
11;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/xRpfahSmLHAQaAeT8;;;2;;;;;;;D
12;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/KuioQTtqqKzJUDxT8;;;2;;;;;;;D
13;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/eYDyKS2X89aANxyNA;;;2;;;;;;;D
14;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/MsgL8mghPppaQZQ28;;;2;;;;;;;D
15;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/j3oqQg8vi22MzzTi9;;;2;;;;;;;D
16;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/EQCdgGj3nKMmzX8w7;;;2;;;;;;;D
17;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/UoqDnmmhHBbMj16M6;;;2;;;;;;;D
18;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/m8gACvMdrxQMF53k6;;;2;;;;;;;D
19;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/SibJqdskZtDNv2hJ7;;;2;;;;;;;D
20;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/ZwEbLABNCChK83tQ9;;;2;;;;;;;D
21;SEPTIEMBRE;2013;VILLA EL SOL P. POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/FdpAyo9kSGutFbYVA;;;2;;;;;;;D
1;SEPTIEMBRE;2013;ASOC. VIV. J. V. ALVARADO;ALTO SELVA ALEGRE;;https://goo.gl/maps/g2NNEKU372raJrcX8;;;2;;;;;;;D
2;SEPTIEMBRE;2013;ASOC. VIV. J. V. ALVARADO;ALTO SELVA ALEGRE;;https://goo.gl/maps/f4NMjHXT8qQqLFn97;;;2;;;;;;;D
3;SEPTIEMBRE;2013;ASOC. VIV. J. V. ALVARADO;ALTO SELVA ALEGRE;;https://goo.gl/maps/AMhEMhb5aGhUoZ5s8;;;2;;;;;;;D
4;SEPTIEMBRE;2013;ASOC. VIV. J. V. ALVARADO;ALTO SELVA ALEGRE;;https://goo.gl/maps/gPoM825jWUgL3BPR9;;;2;;;;;;;D
5;SEPTIEMBRE;2013;ASOC. VIV. J. V. ALVARADO;ALTO SELVA ALEGRE;;https://goo.gl/maps/1rwi7VtykZzyxMLw9;;;2;;;;;;;D
6;SEPTIEMBRE;2013;ASOC. VIV. J. V. ALVARADO;ALTO SELVA ALEGRE;;https://goo.gl/maps/z1MTRz5ZG2zKLqeV8;;;2;;;;;;;D
7;SEPTIEMBRE;2013;ASOC. VIV. J. V. ALVARADO;ALTO SELVA ALEGRE;;https://goo.gl/maps/AunpdUS3cSqQL2i2A;;;2;;;;;;;D
8;SEPTIEMBRE;2013;ASOC. VIV. J. V. ALVARADO;ALTO SELVA ALEGRE;;https://goo.gl/maps/hT4TyQA6VwmE4iZBA;;;2;;;;;;;D
9;SEPTIEMBRE;2013;ASOC. VIV. J. V. ALVARADO;ALTO SELVA ALEGRE;;https://goo.gl/maps/yv6VXjhufKc8dxjBA;;;2;;;;;;;D
10;SEPTIEMBRE;2013;ASOC. VIV. J. V. ALVARADO;ALTO SELVA ALEGRE;;https://goo.gl/maps/u5Tv2ceVdpSTXh4f7;;;2;;;;;;;D
1;SEPTIEMBRE;2013;EGASA ZONA RURAL;ALTO SELVA ALEGRE;;https://goo.gl/maps/4XhjkrSzZkNNGnY7A;;;1;;;;;;;D
2;SEPTIEMBRE;2013;EGASA ZONA RURAL;ALTO SELVA ALEGRE;;https://goo.gl/maps/HgWnmpB5h13CgVkf7;;;1;;;;;;;D
3;SEPTIEMBRE;2013;EGASA ZONA RURAL;ALTO SELVA ALEGRE;;https://goo.gl/maps/nG8uKnLuuWARVWHb7;;;1;;;;;;;D
1;SEPTIEMBRE;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;1.23.10;https://goo.gl/maps/ts8Bmotik85sEBaF8;;;1;;;;;;;D
2;AGOSTO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;1.25.1;https://goo.gl/maps/m2eAB3K6HfHMLpSk9;;;1;;;;;;;D
3;AGOSTO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;1.25.2;https://goo.gl/maps/Hq8z6LwiZJeqdBrf6;;;1;;;;;;;D
4;JULIO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;1.25.4;https://goo.gl/maps/fRukFXVwsqX6tp5W8;;;1;;;;;;;D
5;AGOSTO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;;https://goo.gl/maps/f1Gj2wcyXsiaTPCu8;;;1;0;0;0;0;0;1;D
6;AGOSTO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;1.22.11;https://goo.gl/maps/A4nu5cEhzG59qeqDA;;;1;;;;;;;D
1;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.33;https://goo.gl/maps/b7icPCQhjZNHSb7U8;;;1;;;;;;;D
2;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.3;https://goo.gl/maps/CDbnJaBc5pR6sbjr6;;;1;;;;;;;D
3;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.5;https://goo.gl/maps/5wsdPdHsrc46rquT6;;;1;;;;;;;D
4;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.6;https://goo.gl/maps/otgN9YD8XoLNARZS9;;;1;;;;;;;D
5;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.47;https://goo.gl/maps/oyHZHyn1CjopfwTx5;;;1;;;;;;;D
6;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.48;https://goo.gl/maps/oyHZHyn1CjopfwTx5;;;1;;;;;;;D
7;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.15;https://goo.gl/maps/NMkdXZ545uZBc74e7;;;1;;;;;;;D
8;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.16;https://goo.gl/maps/y5a5fwQh86a4YZS7A;;;1;;;;;;;D
9;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.20;https://goo.gl/maps/wUeBXs3nKeHkCMmDA;;;1;;;;;;;D
10;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.21;https://goo.gl/maps/x3sf3XAWms2Bghfn8;;;1;;;;;;;D
11;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.17;https://goo.gl/maps/rP7fYHDazZ9nSRLK7;;;1;;;;;;;D
12;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.18;https://goo.gl/maps/rP7fYHDazZ9nSRLK7;;;1;;;;;;;D
13;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.31;https://goo.gl/maps/74BJVGRhThGk7u3W7;;;1;;;;;;;D
14;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.32;https://goo.gl/maps/74BJVGRhThGk7u3W7;;;1;;;;;;;D
15;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.37;https://goo.gl/maps/rMTxet1MBLC3GYkx6;;;1;;;;;;;D
16;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.26;https://goo.gl/maps/tQgtL53QQDHWvaN49;;;1;;;;;;;D
17;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.25;https://goo.gl/maps/u1BzQZggqxjnzJAY6;;;1;;;;;;;D
18;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.36;https://goo.gl/maps/u1BzQZggqxjnzJAY6;;;1;;;;;;;D
19;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.22;https://goo.gl/maps/9B1BtQTwbppBMMAQ7;;;1;;;;;;;D
20;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.23;https://goo.gl/maps/aPgk3eTcN8XcYtKz9;;;1;;;;;;;D
21;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.41;https://goo.gl/maps/RwSLcjSM5mtnzkNQA;;;1;;;;;;;D
22;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.29;https://goo.gl/maps/JGkECErB9tNrBKjJ8;;;1;;;;;;;D
23;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.28;https://goo.gl/maps/pfCv9iHDJmuwvBWE9;;;1;;;;;;;D
24;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.27;https://goo.gl/maps/yBJcKgKSFhu5XgtV9;;;1;;;;;;;D
25;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.34.19;https://goo.gl/maps/xZDTBSqSBsthfk6n6;;;1;;;;;;;D
26;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.1;https://goo.gl/maps/KnfjroErB4DLnXCs8;;;1;;;;;;;D
27;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.7;https://goo.gl/maps/VH93ApEU9ETPWry57;;;1;;;;;;;D
28;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.8;https://goo.gl/maps/VH93ApEU9ETPWry57;;;1;;;;;;;D
29;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.45;https://goo.gl/maps/beN6e8CX61a8VZnr5;;;1;;;;;;;D
30;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.10;https://goo.gl/maps/ENUvNrvRGuseKxnc6;;;1;;;;;;;D
31;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.34;https://goo.gl/maps/Xc8qBxpeWEyn467f7;;;1;;;;;;;D
32;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.11;https://goo.gl/maps/53JB2V7YLG5fgRLo7;;;1;;;;;;;D
33;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.12;https://goo.gl/maps/CW3g1zrBu28feAhP8;;;1;;;;;;;D
34;SEPTIEMBRE;2013;AMPLIACION VILLA UNION;ALTO SELVA ALEGRE;1.39.19;https://goo.gl/maps/vHczhyKiViVoQhFo6;;;1;;;;;;;D
1;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.28;https://goo.gl/maps/kV1Lt2gXamurUUUg6;-16.376909°;-71.518950°;2;;;;;;;D
2;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.26;https://goo.gl/maps/VFdn8NB46SzxBYwt7;-16.376245°;-71.518236°;2;;;;;;;D
3;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.27;https://goo.gl/maps/b6pLLn1DhdXJyuNA7;-16.376182°;-71.518186°;2;;;;;;;D
4;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.7;https://goo.gl/maps/m4huzndcAZ8yksML9;-16.379193°;-71.521640°;2;;;;;;;D
5;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.8;https://goo.gl/maps/LJMrdGUpwR7xie7d6;-16.378853°;-71.521311°;2;;;;;;;D
6;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.9;https://goo.gl/maps/cvno7Ey9pkLWXG1M6;-16.376880°;-71.519549°;2;;;;;;;D
7;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.38;https://goo.gl/maps/uzdHrmfMc8z72tGP6;-16.378874°;-71.522941°;2;;;;;;;D
8;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.39;https://goo.gl/maps/Ds3mdvrrwMAVph446;-16.378807°;-71.522841°;2;;;;;;;D
9;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.57;https://goo.gl/maps/MmavXmE3WSvqvGCbA;-16.378765°;-71.522864°;2;;;;;;;D
10;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.10;https://goo.gl/maps/tokrCbwThiEyJbEE8;-16.377456°;-71.520541°;2;;;;;;;D
11;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.11;https://goo.gl/maps/VzTbC8KBvMasSRYy8;-16.377239°;-71.520379°;2;;;;;;;D
12;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.12;https://goo.gl/maps/YL4F7mvqCMSCwoiE6;-16.377029°;-71.520225°;2;;;;;;;D
13;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.2;https://goo.gl/maps/NTWbPfV9u5MkT8v99;-16.377100°;-71.520776°;2;;;;;;;D
14;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.16;https://goo.gl/maps/iVyG7jb8Yk9QaTCM9;-16.376784°;-71.520486°;2;;;;;;;D
15;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;;https://goo.gl/maps/hAbumRw8EFSzMarj9;;;2;1;0;0;0;0;0;D
16;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.17;https://goo.gl/maps/sSm41n3ScUjuitDXA;-16.376461°;-71.520188°;2;;;;;;;D
17;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.18;https://goo.gl/maps/NN1wpbJd2snZYnXU6;-16.375831°;-71.519538°;2;;;;;;;D
18;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.20;https://goo.gl/maps/umAUfFRyjk2mSFCq7;-16.375203°;-71.518839°;2;;;;;;;D
19;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.19;https://goo.gl/maps/7Qz17cDCx2LMZj6v8;-16.375181°;-71.518832°;2;;;;;;;D
20;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.51;https://goo.gl/maps/TTdRiVx7ffR5LsCU9;-16.375248°;-71.518719°;2;;;;;;;D
21;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.55;https://goo.gl/maps/DJqQszWCHTinorHA8;-16.378255°;-71.522577°;2;;;;;;;D
22;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.41;https://goo.gl/maps/MErHvQ6dkzGZVzPH6;-16.378206°;-71.522517°;2;;;;;;;D
23;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.21;https://goo.gl/maps/AFmKz8gDNGWhUqNTA;-16.376687°;-71.521379°;2;;;;;;;D
24;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.22;https://goo.gl/maps/8MYUBpHJCNtsTeBf7;-16.375671°;-71.520111°;2;;;;;;;D
25;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.32;https://goo.gl/maps/cZjbBv7uRHxhDizJ8;-16.374855°;-71.519581°;2;;;;;;;D
26;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.34;https://goo.gl/maps/ebb3nt9w2UMpP3oEA;-16.374584°;-71.519108°;2;;;;;;;D
27;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.33;https://goo.gl/maps/ufDpQDy3awcKKHxi6;-16.374567°;-71.519147°;2;;;;;;;D
28;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.54;https://goo.gl/maps/QVFaQNGVjzBLyM6Z6;-16.375226°;-71.520744°;2;;;;;;;D
29;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.23;https://goo.gl/maps/dUZN7h8h2dre8x869;-16.374840°;-71.520164°;2;;;;;;;D
30;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.31;https://goo.gl/maps/YofczSaa6ESQZBv1A;-16.374690°;-71.520001°;2;;;;;;;D
31;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;;https://goo.gl/maps/zNN7si9MPgVMKxhm9;;;2;0;0;0;0;1;0;D
32;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.24;https://goo.gl/maps/9d8EP5MgbXaHiRxG6;-16.374139°;-71.519213°;2;;;;;;;D
33;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.53;https://goo.gl/maps/mcMpGXexvLxDuWRS9;-16.374324°;-71.520016°;2;;;;;;;D
34;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;1.10.25;https://goo.gl/maps/DpwnzWKHzfwmJcZM7;-16.374278°;-71.519933°;2;;;;;;;D
35;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;ALTO SELVA ALEGRE;;https://goo.gl/maps/HU4Z3cxCP5TndSvN8;;;2;1;0;0;0;0;0;D
